No	Na	x	y	z	Cl	x	y	z
930	10.858713	-7.995504	2.456087	-6.924680	10.926506	7.439407	0.063716	-8.002481
931	35.917811	27.303610	23.128038	3.113826	7.453733	0.560971	-4.801287	-5.673719
932	20.437536	8.124340	18.744333	-0.581324	7.488678	-6.742900	1.517340	2.882928
933	38.396146	-30.330227	-13.206056	-19.492086	25.531974	-0.175204	11.610745	22.738548
934	22.396016	18.383862	11.956629	4.544690	17.879536	12.951935	12.256313	-1.306890
935	19.960663	-16.231611	2.020865	-11.440234	17.705743	-14.145947	-10.081701	3.427068
936	33.416158	16.984097	-19.764404	-20.917658	20.434209	-5.983756	-19.480898	1.498723
937	16.238518	-10.338519	9.294359	-8.391625	4.403623	2.914118	-3.070912	-1.212150
938	20.861142	-17.203005	11.784127	0.614987	22.979915	16.918993	15.533270	-0.735999
939	15.664883	-6.470981	5.495030	-13.165091	10.027972	-7.066627	4.202479	5.741270
940	16.381721	16.286148	0.698774	-1.622926	10.460151	9.350919	2.958049	-3.636622
941	20.445140	-5.678607	16.677277	10.374276	12.692857	3.389010	12.135382	-1.534844
942	22.974392	9.514310	3.230931	-20.660631	17.275079	-6.445879	13.434109	8.740923
943	8.341714	8.237289	1.152698	-0.634468	14.106572	-9.344455	9.453622	4.722877
944	31.060300	-14.061582	-23.919271	13.960036	7.401005	-0.340361	-0.179788	7.390988
945	11.901774	-5.330513	3.597530	-10.014771	13.040381	5.852954	-6.185560	9.875896
946	8.261553	6.214717	-3.307241	4.323505	27.568431	-2.514716	1.567172	27.408731
947	24.650981	9.080973	6.150224	-22.076719	14.651124	-9.538343	-4.817296	10.023428
948	13.239070	-6.907549	9.045983	6.762316	15.270701	-14.219028	5.366921	-1.486508
949	15.410118	6.304895	8.991179	10.811048	26.974089	9.420321	-5.220209	24.730719
950	22.851747	2.027675	-14.231129	-17.764174	4.866906	3.339400	-2.796301	-2.171609
951	7.240047	-0.444355	5.035181	5.183414	20.436241	-4.136505	-19.995792	-0.835212
952	36.872693	8.248517	35.657967	-4.479603	20.845717	-11.117207	17.609198	-0.931565
953	16.079533	4.437122	7.490795	13.518555	14.246297	-3.762703	12.990541	4.477151
954	11.005056	-6.843581	-1.155536	8.540574	26.759815	13.944915	-22.543987	-3.660013
955	14.352132	1.464789	11.296092	8.731346	25.205532	-1.681742	16.747551	-18.761932
956	27.067519	26.376709	-5.445712	-2.695183	18.477864	0.895489	-16.388855	-8.487342
957	24.976284	-0.440913	-17.678204	-17.638069	24.332202	19.277840	2.310613	14.665675
958	24.560017	7.082317	21.633917	9.220025	19.994562	16.218767	-11.503046	2.100956
959	20.460498	8.118968	14.713399	11.671770	14.019068	13.048394	5.124290	-0.123765
960	17.656636	-14.844389	-9.533015	0.722862	10.602641	6.656059	-8.223486	-0.697968
961	8.174179	5.817695	-2.338414	-5.244372	7.784577	4.355035	-5.508093	-3.360687
962	14.208641	4.287977	-6.022115	12.133955	12.845214	7.953046	9.032181	-4.490911
963	20.884092	2.409044	16.758743	-12.226460	15.598844	7.980288	-13.397187	0.392825
964	32.519405	-12.931166	-12.761010	-26.971342	15.041939	-5.632930	1.034776	13.908963
965	35.381095	-12.986138	-11.973187	-30.656563	13.706951	-9.837332	-2.556111	-9.196397
966	15.823507	-4.433470	6.273061	13.833887	19.725470	0.344717	19.053183	5.094267
967	10.338347	-0.361926	9.987824	-2.644580	15.196537	0.754712	-8.081031	12.847650
968	16.986261	16.621613	3.482859	0.353186	11.148740	-2.760882	8.909056	-6.107427
969	26.247031	9.204006	-18.998066	15.596999	23.637519	-0.054120	-12.389929	-20.130053
970	20.149094	-1.044938	19.347494	-5.528886	9.213230	7.213100	-4.954410	-2.882466
971	22.210691	6.884812	-10.353211	-18.404488	13.695800	12.959797	4.387948	-0.603758
972	7.840318	-7.158050	-1.130281	-2.992554	8.550416	6.803947	3.366401	-3.934878
973	27.642215	17.680988	20.879774	-3.938242	5.595297	-4.558816	-1.493440	2.879961
974	17.665654	-6.477727	-6.744464	14.987548	5.944903	4.578107	-3.767660	-0.433059
975	20.827235	11.391656	-17.405039	1.033689	17.917433	2.629139	13.497049	11.487022
976	6.365325	6.219163	0.788726	-1.103305	9.916100	4.488418	-5.563870	6.872153
977	19.373004	-9.737721	13.861546	-9.399341	12.748839	11.342577	5.527139	1.824712
978	23.132498	-20.404644	-5.662864	9.311012	9.965300	-7.868687	-5.864367	-1.732104
979	33.955368	26.027777	-14.058413	16.669821	5.548868	-3.934414	3.843892	0.731309
980	14.503706	4.018307	9.459556	-10.233645	14.236453	9.203216	-0.037636	-10.861675
981	20.012789	-7.521190	8.803623	16.322979	13.438976	1.271716	-13.235934	1.949063
982	27.087938	-8.012294	-8.625453	24.395924	8.894821	2.761541	-7.984644	2.781581
983	17.517196	9.225773	13.891144	-5.364084	13.929455	-1.686294	-13.804135	-0.794968
984	21.416751	10.378633	-18.525690	-2.785684	18.996356	-1.822621	-7.579553	17.323105
985	12.670113	7.434893	-2.657940	-9.909060	26.664905	-4.536883	15.419320	21.276241
986	3.196994	-2.942989	0.917532	-0.847188	3.099108	2.714151	-0.833725	-1.242077
987	24.684475	5.343319	20.663347	12.401546	20.179845	4.338092	-19.076460	-4.949321
988	14.118082	-3.987993	-7.904686	10.996913	11.315878	-6.798813	8.767875	-2.224769
989	7.518413	-6.279785	2.936294	2.910157	13.127649	3.153510	7.224267	-10.497643
990	22.248914	19.816565	9.265719	4.057632	26.590803	7.340663	-9.599661	-23.686113
991	7.243024	4.255708	4.988309	3.076870	18.218780	4.466939	-15.796852	-7.901256
992	21.261755	-3.533046	19.857824	6.726561	25.692363	-7.061384	-20.644096	-13.566710
993	9.090518	8.948473	1.479842	0.610253	7.221517	2.328543	0.489229	-6.818274
994	15.796554	7.622382	-12.861459	-5.100322	20.364009	-17.358932	10.013159	3.618973
995	24.172289	-15.539799	3.352813	18.209143	10.634673	3.125403	7.629007	6.717616
996	6.396450	2.816527	5.172025	2.496378	24.941284	16.569666	2.689794	18.446648
997	13.635979	8.275436	-6.413017	-8.736720	5.546480	3.049186	-4.560781	0.815591
998	18.226328	7.867074	-10.877706	-12.328167	27.299206	3.688860	19.107244	19.145552
999	12.434851	-11.383410	-2.852897	4.111505	7.548672	-6.527245	0.416403	3.768836
1000	19.864803	-17.014444	10.004318	2.243371	23.472509	8.468030	-21.143919	-5.673258
1001	25.273151	24.995243	2.165113	-3.046685	13.027269	0.650973	-0.417263	13.004302
1002	22.966717	-17.178398	0.088565	15.243519	18.462576	11.235388	1.542810	-14.568889
1003	8.113543	-5.329197	-6.117869	-0.030275	17.778676	-16.117676	6.771417	3.232609
1004	29.196248	5.293356	25.869856	12.455997	13.755845	-9.321527	-5.887234	-8.226354
1005	16.252860	-8.368345	6.607569	-12.266470	17.921820	14.265388	10.848491	-0.023928
1006	20.185886	8.663564	-15.350460	-9.837481	10.654570	1.753856	4.186842	-9.639201
1007	11.454573	2.371813	-8.846262	6.879345	11.902268	-6.060227	7.911039	6.507926
1008	35.990700	33.258144	13.712981	-1.086493	11.307120	-4.194983	-6.824721	-7.979741
1009	17.785736	-7.303720	-1.950364	16.099197	17.651788	-0.785403	-4.331105	17.094160
1010	17.823128	-15.110844	-2.340402	-9.156900	14.718898	9.007795	-11.533292	-1.577585
1011	18.171974	-9.007747	-12.046017	10.196795	8.158815	4.049378	3.457530	6.181771
1012	16.398930	7.550303	3.566072	14.113856	29.067106	-26.579788	9.559499	6.857659
1013	8.186843	4.182637	-0.563898	-7.015123	23.771432	-10.657436	7.158990	20.006222
1014	26.499586	-4.070402	-19.386183	17.602154	16.864594	14.584812	-7.320941	-4.254596
1015	8.662423	3.583250	4.559614	6.434890	22.023174	-6.073879	-9.321013	-19.006496
1016	4.152699	-0.682822	3.223145	-2.527845	3.885694	-1.320333	-2.400900	2.755181
1017	22.694282	-19.409548	10.408754	5.473366	20.673168	-16.401918	-11.765977	-4.463039
1018	28.540094	-0.186868	-16.230106	23.475214	13.557584	-3.644195	-9.223261	9.244424
1019	28.310543	-14.489625	-14.533631	19.501568	17.041870	8.265487	-0.553257	-14.892984
1020	22.668284	3.874029	4.895938	21.791576	22.077717	6.389599	15.443922	14.425114
1021	20.574000	14.482451	-6.745180	-12.963434	17.504128	16.808647	1.056648	4.769420
1022	10.500900	9.969848	2.744819	-1.826745	14.480148	-6.558653	11.986716	4.793475
1023	18.928480	7.694440	3.011170	17.029850	23.509095	-20.037575	12.085485	2.261456
1024	21.715494	4.417794	21.260008	-0.240505	21.894006	-1.970992	-21.800394	0.453332
1025	33.578849	33.310677	-2.232314	-3.599265	15.898812	-9.880379	4.640071	11.559415
1026	21.592408	-12.479308	-0.084662	17.620777	24.875895	7.697957	-23.405348	-3.426559
1027	21.634986	7.105615	-13.310400	-15.505357	17.606172	5.796654	14.212564	-8.624332
1028	11.782755	-8.193143	-3.248500	-7.820037	13.782168	2.029269	-7.917509	11.096993
1029	4.302611	1.854379	-3.801775	-0.787556	19.497265	3.762527	2.498210	18.966963
1030	10.340938	2.256753	-10.090467	0.156631	21.661310	-11.413839	18.403719	0.489661
1031	7.440884	-4.238282	-6.115842	-0.014127	15.708147	-3.608107	11.606925	-9.950212
1032	11.497767	-7.157019	7.868745	4.365612	16.154642	-11.331272	1.916792	11.353442
1033	21.854022	-8.052382	-10.136868	-17.606855	14.128029	-1.818057	-7.772716	11.656791
1034	26.860419	23.140968	-10.516927	8.681701	14.648656	-7.444408	-12.596573	0.700182
1035	16.873757	-14.004709	-9.142309	-2.238294	19.051074	15.075086	8.677664	-7.770673
1036	11.150335	-8.843078	2.315336	6.385075	6.659077	-1.703250	6.375089	0.894698
1037	18.735177	-17.455627	5.089007	4.517735	8.866297	-5.122466	7.211452	-0.605403
1038	29.440278	-5.807254	-27.870697	-7.498668	16.060634	4.995880	3.958593	14.741597
1039	26.919529	26.002544	5.307497	4.512117	19.446925	-18.608187	5.266483	2.045102
1040	10.890940	-3.368320	9.671536	3.705184	13.597548	-12.412521	-0.696012	-5.508010
1041	14.874961	-4.080497	-12.853863	-6.276321	18.181694	1.273807	-6.707838	-16.851004
1042	31.641301	22.711687	-21.833778	2.938930	6.804034	1.837422	-1.367941	-6.406832
1043	15.063008	-4.720021	-7.110641	-12.411865	16.556007	-7.724545	-14.248384	3.378802
1044	13.991794	9.537018	-10.234853	-0.251734	17.423135	-15.836088	7.264594	0.098063
1045	24.724709	-4.934921	-15.932036	18.251795	10.929461	9.536770	2.214851	-4.857734
1046	7.801967	1.029842	-4.947400	-5.944186	6.189810	5.997125	1.421668	0.571934
1047	9.953421	-4.878116	-1.389945	8.564031	12.599105	9.467300	-7.794220	-2.890988
1048	14.055750	-12.704663	-6.000387	0.388585	22.402747	-5.653505	15.311157	15.345664
1049	20.903883	15.319634	-0.745552	-14.203002	13.652787	-11.906314	2.738439	-6.094197
1050	5.320517	-0.493671	5.279186	0.440899	15.893330	2.345730	-7.266711	13.938809
1051	17.406261	15.912110	3.583333	-6.078025	11.476580	3.771181	9.507598	-5.205351
1052	20.866907	11.561292	13.277384	-11.201582	14.865795	10.864279	-1.081081	-10.089131
1053	11.806669	-2.924197	4.504064	10.514748	24.653406	24.320999	2.620497	3.067966
1054	26.345233	2.311137	24.790462	8.611791	10.211580	-6.551183	-1.254989	-7.731971
1055	34.925273	-1.711104	-18.322346	29.683977	21.787053	14.895329	-6.541232	-14.491968
1056	12.767141	9.679039	8.324936	0.107451	19.521421	-17.142265	3.560163	-8.634459
1057	28.391366	-25.637400	-12.170943	0.813359	24.347624	-1.072304	10.382175	21.996986
1058	23.322278	6.261084	-13.593933	17.886656	11.510968	-2.714283	-0.349039	11.180931
1059	25.886699	-8.389032	17.884241	-16.730190	13.985319	2.556324	12.317457	6.110204
1060	16.988728	-10.866545	2.543297	-12.808853	12.578246	12.516312	-1.157920	-0.461994
1061	5.116640	-2.482389	-4.099493	-1.792180	6.721810	-2.613488	-4.395108	4.362961
1062	10.618494	-9.630383	2.680671	-3.580802	16.894263	-15.998344	1.789684	5.125050
1063	8.008633	-3.133070	4.789779	5.601794	22.360292	-4.802340	-8.341199	-20.182779
1064	26.882901	-11.165544	-5.401548	-23.850456	18.210699	-5.775503	7.244582	-15.677665
1065	18.568609	18.414951	2.380680	-0.123125	18.925966	-12.021557	-7.577252	12.500384
1066	18.619795	-12.784033	-5.717242	-12.271040	12.507259	6.519114	3.104609	-10.212448
1067	12.120113	3.336697	-11.638266	-0.560686	9.762755	9.689158	1.179176	0.202828
1068	27.255016	16.948772	-4.870326	20.781120	20.494275	-17.110817	-7.573357	8.359396
1069	22.718718	13.907671	-17.893972	-1.588261	4.577708	-2.461591	2.721077	2.737101
1070	20.699387	8.578048	-3.565055	-18.497894	15.205640	1.921879	-10.903151	10.423012
1071	21.479514	18.763502	1.663069	-10.321565	24.605332	2.715459	-10.002257	-22.315992
1072	12.613910	-2.082155	5.392215	11.211573	19.410597	-15.979297	6.947461	8.553720
1073	7.856975	2.106458	-4.044154	6.398414	19.070773	-17.612566	3.723028	-6.295312
1074	17.173355	12.860042	-10.294772	4.853980	28.476604	-14.414693	20.594606	13.378931
1075	20.812586	-9.679085	-6.438977	-17.263216	8.121279	8.092984	-0.459488	-0.497651
1076	17.711566	14.247121	-2.231972	-10.282870	6.985950	-5.533138	-4.259518	0.210672
1077	20.830620	5.273179	-14.525268	-13.968712	9.293365	-5.320161	7.414253	1.758230
1078	6.284521	5.015131	3.188561	2.043710	19.930555	-2.677643	-12.450039	15.331464
1079	14.579676	-12.962118	-5.956270	3.012191	12.518152	12.363881	-0.803243	-1.787001
1080	23.434046	-3.012478	22.019123	-7.432206	8.716939	-4.035681	5.250669	-5.668226
1081	19.440093	6.032380	8.481314	16.419346	9.866249	5.680575	5.439281	-5.957193
1082	3.242546	-2.666135	-0.161323	-1.838424	13.070924	-0.083177	13.063932	0.419277
1083	18.751901	-12.247614	13.855363	-3.107837	10.014531	-3.436006	-8.243720	4.530537
1084	21.828713	-19.329918	3.613991	-9.475551	22.724765	6.315286	21.818581	0.694009
1085	12.572302	10.500866	1.832509	-6.666072	21.787870	20.496485	-0.883726	7.336513
1086	26.859052	16.944773	-20.837486	-0.287245	19.310862	-5.658188	14.025789	-12.007146
1087	16.809006	11.103858	12.539314	1.418670	16.837551	1.334827	-15.297105	6.907962
1088	27.164837	8.916547	-8.229728	-24.304220	17.322813	-7.947068	4.618373	-14.683140
1089	8.228413	1.401248	-7.528681	3.010357	20.645370	-12.160609	14.699628	7.891249
1090	23.293988	-13.736524	18.759960	-1.407722	9.299403	8.045112	3.272361	3.323661
1091	28.200844	20.134499	3.671706	-19.401241	21.523958	6.426760	20.087404	4.298104
1092	20.144948	-14.345102	-5.376954	13.081488	14.695615	9.820744	10.797171	1.713247
1093	13.385395	-0.010165	13.377333	0.464388	18.427135	-9.343713	-13.541750	8.299117
1094	21.010148	-13.206099	-3.726058	15.910430	17.533093	-8.832994	-10.662785	10.756049
1095	25.270201	12.071106	14.390872	-16.904860	12.537775	-9.229409	5.690595	-6.295310
1096	31.506793	30.859571	4.301310	4.675850	6.463375	6.419201	-0.083098	-0.749777
1097	19.493669	-19.187613	3.360851	0.737112	13.775293	-5.621309	6.757458	10.606430
1098	17.943803	-6.107388	3.804636	16.437902	30.672744	4.486715	15.432693	26.125057
1099	28.248196	-25.461472	9.542538	-7.655981	13.347408	-1.520913	-6.891913	11.328798
1100	14.194878	-14.087845	1.730982	-0.175767	8.786847	0.362768	-8.778108	-0.148015
1101	11.737256	-7.869237	5.494690	6.756233	16.328752	-8.162794	-9.310474	10.644811
1102	31.866110	20.791080	-4.115922	-23.795780	11.211658	4.723805	9.213341	-4.301313
1103	23.780910	23.747887	-0.778617	0.981476	16.005490	-6.166542	-5.321606	-13.777880
1104	34.246274	-33.192451	8.321851	-1.347314	11.302386	9.610928	5.137594	-2.996519
1105	19.554348	1.360302	10.007025	-16.744598	10.885640	-2.435944	-6.214697	-8.598887
1106	9.222370	-4.759541	-6.304088	-4.759975	30.896107	7.514308	5.389700	29.479752
1107	38.401625	19.115061	-10.679257	31.547626	12.468809	-5.081115	-10.222554	-5.015263
1108	14.942082	-13.439323	6.207803	-2.028198	15.857167	-2.716819	-15.621670	-0.179062
1109	16.576236	-9.424501	-11.155203	-7.842947	6.182849	3.020667	-5.220371	-1.360485
1110	7.827240	-3.901536	-3.422585	-5.859148	18.654063	9.567287	12.655640	-9.812026
1111	22.490594	-21.047764	-3.458999	7.131183	23.426239	14.353324	-18.503222	0.633702
1112	15.084415	-14.569325	2.178659	-3.244652	22.961135	-11.183835	17.295410	10.149106
1113	18.152880	1.163734	-12.610708	-13.005491	18.011608	10.803897	12.225951	-7.630200
1114	11.563195	-0.034722	-9.039421	-7.210765	27.909584	-20.086027	15.591339	-11.506804
1115	17.638055	13.011136	3.334868	-11.431972	7.968912	3.550177	3.377042	6.284536
1116	11.379932	-8.825568	-1.776036	-6.961171	23.005976	-2.980516	4.733271	-22.315636
1117	12.727302	-9.928596	-1.957829	7.718426	22.422167	-17.651073	-8.913331	10.570984
1118	19.588051	-10.996209	15.659120	-4.191313	13.237256	-13.195457	-0.388894	0.976545
1119	24.642383	-21.124575	-8.795826	-9.145098	24.431723	11.810496	-12.163404	-17.591841
1120	16.977454	-0.915205	3.457757	-16.596394	5.668212	-1.853638	-1.397936	5.170921
1121	17.604752	11.158559	1.593560	13.523107	14.687135	8.170424	-4.011497	11.526664
1122	15.720908	-15.419399	2.914498	-0.945930	9.050794	8.484762	2.619105	1.750993
1123	23.501209	5.917003	13.766762	18.104479	11.660181	-7.746768	-8.241135	-2.833919
1124	22.435461	-5.837505	21.384569	-3.460296	16.319093	-14.576264	7.052634	2.026243
1125	14.246379	-11.782978	-4.284183	-6.765095	12.940920	-9.429396	3.585568	-8.105406
1126	15.813851	8.639332	-1.676121	13.138891	11.708039	-8.098575	-7.583130	3.739976
1127	21.823386	-14.580433	-4.629429	-15.564047	14.257426	-4.540020	4.470116	-12.754625
1128	16.853081	-11.325414	-4.412247	11.674478	19.595543	7.219488	17.185734	-6.042753
1129	11.663795	6.084440	-9.196567	3.800904	22.308813	-2.618649	-6.937565	-21.040342
1130	24.804196	2.322302	19.708843	-14.880073	21.350681	-12.453110	-8.161024	15.302592
1131	23.393449	-9.777448	-6.009207	-20.384907	8.757227	-1.573176	-7.771904	-3.716403
1132	15.366520	10.689313	0.144747	-11.038459	21.757495	4.487217	-9.168758	-19.214249
1133	36.287389	35.647709	-0.112286	6.782538	10.152457	4.215070	-3.514339	8.541369
1134	13.513365	11.601887	-0.757193	6.887229	19.536339	7.365996	6.753868	-16.786777
1135	18.971433	18.344389	-1.628667	-4.554789	15.817941	-2.070833	-11.923548	-10.185672
1136	10.619145	10.259768	-2.724790	0.280898	22.734170	2.529864	-11.426686	19.490334
1137	15.979833	7.282839	-2.345929	14.028968	13.688971	1.597471	-5.050263	12.622633
1138	10.488308	1.674157	10.180466	1.886777	11.176139	6.629461	-8.649046	2.479985
1139	16.416937	3.237278	-8.406813	-13.724480	9.436734	3.228624	-8.612684	2.109408
1140	28.274432	25.109049	1.791836	-12.875113	12.553735	7.557716	9.843451	-1.893056
1141	18.848470	5.689624	12.081063	-13.301914	24.606209	-24.051916	-5.159335	0.593373
1142	13.214108	-2.196596	-11.278762	-6.525116	8.307345	-5.622238	6.014367	1.108968
1143	15.593997	9.373966	-1.008296	12.421145	12.261356	-8.507184	-1.834307	-8.637361
1144	13.611510	12.883435	-4.389558	0.148629	19.080673	18.727921	2.968653	-2.127009
1145	24.632353	16.233881	2.411707	18.368385	10.044072	6.454088	-6.282677	4.444785
1146	36.047376	5.514552	35.418579	3.811469	5.216970	2.066717	-0.436169	4.770243
1147	49.974091	-37.441814	-16.578491	28.647408	13.345176	-8.772581	-8.845139	4.785296
1148	9.157594	4.561917	7.260542	-3.214804	22.060256	10.744001	17.343548	-8.391822
1149	32.393733	-29.768625	-11.028872	6.445689	18.990807	1.198513	-6.499515	17.803669
1150	15.640291	-15.419394	-1.843401	1.860880	18.120536	0.744886	17.877241	2.864127
1151	16.376166	15.715985	4.451592	1.170450	16.943868	-12.532578	0.313329	11.398726
1152	13.557343	2.200139	7.773947	10.886996	12.572992	-5.120930	5.843884	-9.884595
1153	18.622088	-9.521047	-2.558127	15.798348	15.905084	-13.802798	0.097409	-7.902213
1154	8.304104	-5.130319	-0.013880	6.529761	20.596078	14.299743	12.338120	-8.215023
1155	19.198062	-17.351961	8.202389	-0.442532	13.734195	10.691120	1.978459	-8.391292
1156	30.906112	-23.603470	7.046153	18.665897	33.390479	-4.626746	31.690413	9.446431
1157	12.865337	3.149147	9.230732	8.390075	18.823662	-4.654179	16.968906	-6.687682
1158	32.385744	-29.350035	7.399274	-11.517927	5.819377	3.039877	-2.280176	-4.407391
1159	15.263825	-10.784265	1.442362	-10.705306	7.797778	-4.389671	-6.272660	-1.479822
1160	36.259346	-35.615719	3.767745	5.662579	16.725855	-7.915393	14.722242	0.596968
1161	20.252694	10.952088	-13.803649	-9.984119	18.855215	18.056635	-0.099195	-5.428374
1162	15.773488	1.875727	13.817719	7.372598	15.458972	2.826404	8.756684	12.422227
1163	19.944283	9.976310	-12.667117	-11.738476	7.234690	-2.660791	-6.656751	0.973963
1164	16.459730	-15.865925	-1.105550	-4.239446	4.187369	3.771370	-1.575715	0.909921
1165	16.043096	-5.087315	-13.050214	7.822537	20.382439	0.062082	-18.052301	-9.463317
1166	5.970063	2.993907	4.360046	-2.769147	18.279459	2.316422	9.680491	15.331696
1167	11.733158	1.067764	-7.217564	-9.188779	14.383964	-7.141888	-4.958610	-11.458797
1168	12.965698	9.449193	-0.361694	-8.870809	16.480579	-8.417751	-12.590686	-6.498120
1169	14.475003	0.735393	-14.254319	2.408174	12.802980	0.021899	2.443945	-12.567535
1170	19.691190	6.320556	-14.063168	-12.248300	8.285750	-3.145336	6.828941	3.482252
1171	4.642958	4.467966	1.195586	0.406098	14.000583	12.631593	5.716805	-1.943539
1172	16.162600	11.560303	7.518972	-8.429360	22.633877	17.906895	-10.356057	9.186271
1173	7.792471	-7.201131	-2.827147	0.934645	23.668443	16.972412	16.402880	1.754411
1174	19.440504	-18.609972	-2.045803	-5.236106	13.148423	12.573909	-3.748062	0.854334
1175	28.262939	2.494227	-7.061222	27.252737	26.447447	17.257727	-14.537369	13.795044
1176	24.318355	-0.233267	9.068069	22.563202	19.267057	7.787656	17.081505	4.335215
1177	20.860424	17.602013	-0.309948	11.190638	13.113624	-11.530036	-6.245929	0.117411
1178	12.915446	12.551378	0.765927	2.947033	21.509989	-0.986451	-5.865548	-20.671282
1179	8.775426	-2.477497	-8.279468	1.523327	15.372788	10.750463	2.539007	10.691286
1180	16.254674	14.363598	6.656898	3.686082	18.564735	16.815443	-0.004118	7.867035
1181	12.518635	-8.874411	-1.484987	-8.703785	14.917331	-11.092576	-9.973121	-0.135558
1182	22.560240	-2.761385	-21.306940	6.881388	12.698302	-4.634566	9.536956	6.986712
1183	20.316573	13.105208	-5.421978	-14.547123	31.136474	-30.281763	3.062880	6.566095
1184	12.359175	10.970474	5.398796	1.803024	17.247195	13.806394	-0.524400	-10.323480
1185	16.182418	-6.613928	6.431300	-13.295300	12.173004	9.676912	-4.647802	5.739105
1186	8.619347	-6.535089	1.317404	5.463534	16.150606	-1.006335	-13.300136	-9.106907
1187	10.754473	9.461516	2.937821	-4.184208	8.234295	3.164635	-6.483718	-3.968639
1188	20.050087	14.234921	-14.023744	-1.645491	16.446250	-0.408278	16.424477	-0.740949
1189	25.020545	8.306843	17.160269	-16.203371	17.313638	-9.003035	-13.294381	6.478183
1190	10.444950	-1.643436	5.099074	-8.966356	10.819133	-10.393894	-2.674093	-1.367418
1191	13.729145	2.055419	-4.630923	12.760064	14.600827	3.051399	8.856852	-11.199522
1192	6.510960	-0.468194	-5.087721	-4.035901	13.551341	3.204860	-11.065533	7.135944
1193	36.894603	-22.151285	11.909081	26.994556	7.029624	4.330039	-3.858038	3.972646
1194	16.343140	-0.686918	-16.266172	1.427588	27.465018	-24.726778	6.977415	-9.707180
1195	27.861260	-27.549725	-3.747112	1.794887	18.309662	2.398865	16.731976	7.037766
1196	15.721439	-13.193160	1.146726	-8.472851	16.696724	5.713280	9.066653	12.803703
1197	0.874827	0.717102	0.005562	0.501054	11.632781	-1.129165	11.546389	0.852929
1198	19.326578	0.676505	19.300938	0.729913	8.028785	-6.499660	1.262241	4.541205
1199	18.120740	-4.791886	-16.000629	7.027013	13.459054	-11.485167	-4.998740	-4.924397
1200	9.164043	6.445515	-6.322798	-1.567560	12.172422	5.410584	9.052728	-6.077956
1201	20.606401	-9.796350	-4.537361	-17.551855	21.575094	-5.794149	-20.265604	-4.606281
1202	15.307930	13.434805	7.335163	-0.184727	17.404794	-12.246335	8.665324	-8.824187
1203	14.903332	-4.979134	-7.709832	-11.742062	15.646718	-14.380779	-2.022438	-5.824321
1204	5.095961	-3.254663	-3.919909	-0.101486	9.543167	-9.262178	-2.004340	1.125483
1205	11.015275	-2.834638	-10.468439	1.926884	18.558134	18.148554	3.877349	0.022648
1206	20.230251	-0.364300	16.583895	-11.580362	18.722335	-2.194281	14.479331	11.664474
1207	6.505188	-5.746240	-2.320655	1.978068	22.711721	-2.461184	22.202240	-4.101877
1208	11.854275	-11.427036	1.026413	2.982139	19.875731	12.457060	13.007145	8.407170
1209	24.804517	-8.037482	23.408289	1.647707	31.780769	-18.131695	-8.093433	-24.814417
1210	17.482601	-1.874436	15.849092	-7.136813	18.825337	-0.134514	5.395055	-18.035204
1211	13.783063	6.173504	11.785026	-3.601922	16.846653	5.328709	15.627292	-3.346990
1212	24.571714	1.382546	-10.000131	22.402122	4.821016	-3.441160	2.542733	2.221514
1213	22.546769	19.544275	-7.620972	8.264315	4.411913	-3.306690	2.658529	-1.209545
1214	14.743041	11.545665	3.220165	8.584022	2.014280	-1.429761	1.417049	0.071251
1215	16.855753	3.528652	16.481028	0.201835	9.479710	-3.049157	-8.919089	1.008661
1216	18.967462	-3.671233	9.833476	-15.798399	13.102399	0.439554	0.911587	-13.063256
1217	20.077937	-8.976867	-17.959318	-0.048108	21.959919	-10.772042	-18.742132	3.864405
1218	24.702143	-14.874201	17.821316	-8.447172	35.588964	0.880448	-14.252903	32.598373
1219	20.183452	-12.876162	8.318816	-13.129109	6.422040	3.828969	-4.655171	-2.216073
1220	16.520967	-8.676190	13.846992	-2.434523	14.354367	-3.920739	-13.117638	4.313147
1221	10.602515	5.286593	8.975856	-1.974657	22.257561	-15.905265	3.541980	-15.161660
1222	7.006705	-1.605832	-6.784221	0.699683	10.567518	1.759354	-8.921717	-5.383314
1223	27.895849	14.018045	23.848059	3.597624	13.177514	11.420917	4.435155	4.851696
1224	15.483604	0.356061	-12.818997	8.676895	13.712961	-5.743482	11.650414	4.396088
1225	22.429128	2.128405	-15.115321	-16.433586	8.631205	-2.838854	0.460667	8.137960
1226	31.322417	23.219488	-14.778242	14.951680	13.484699	0.883471	13.405242	1.164503
1227	13.675898	-12.140460	4.436384	-4.467429	8.070738	6.247821	-5.079507	0.547860
1228	19.400865	-11.553007	-15.457670	1.995497	27.301320	-12.824616	-10.998776	-21.445704
1229	13.882401	8.638913	-3.714824	10.212263	15.560470	-15.270035	2.158484	-2.072488
1230	30.097740	-29.789978	2.414762	3.549658	5.864754	-2.449732	4.516786	2.827155
1231	7.924213	4.056588	6.806188	-0.114233	10.808124	-3.236405	6.279834	8.179542
1232	5.167510	1.562536	4.876015	0.697228	29.171622	-23.307663	0.405596	-17.537727
1233	18.485146	13.332633	10.782322	-6.905293	15.669948	-8.520444	-13.042855	-1.683218
1234	20.692252	-0.591438	17.535658	10.969057	11.264178	7.427042	-4.275910	-7.310085
